2024-07-26 09:49:04.062 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-26 10:41:48.635 | INFO | POM.api.base_page.base_page:get_request:27 | 发送GET请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/analysis/detail成功
2024-07-26 10:41:48.637 | INFO | common.logger:wrapper:49 | 函数 detail_analysis 执行完成，函数返回结果：{'code': 200, 'error': 'Success', 'data': {}}

2024-07-26 10:41:48.642 | INFO | common.logger:wrapper:44 | 函数 detail_analysis 开始执行，入参:(<POM.api.page_object.stats_PMC_page.DataAnalysis object at 0x000001F070FBD910>, 84){}
2024-07-26 10:41:48.729 | INFO | POM.api.base_page.base_page:get_request:27 | 发送GET请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/analysis/detail成功
2024-07-26 10:41:48.730 | INFO | common.logger:wrapper:49 | 函数 detail_analysis 执行完成，函数返回结果：{'code': 200, 'error': 'Success', 'data': {}}

2024-07-26 10:41:48.736 | INFO | common.logger:wrapper:44 | 函数 detail_analysis 开始执行，入参:(<POM.api.page_object.stats_PMC_page.DataAnalysis object at 0x000001F070FBD910>, 1){}
2024-07-26 10:41:48.969 | INFO | POM.api.base_page.base_page:get_request:27 | 发送GET请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/analysis/detail成功
2024-07-26 10:41:48.970 | INFO | common.logger:wrapper:49 | 函数 detail_analysis 执行完成，函数返回结果：{'code': 200, 'error': 'Success', 'data': {'2024-04': {'time': 2016, 'date': '2024-04'}, '2024-01': {'time': 10279, 'date': '2024-01'}, '2023-12': {'time': 11404.63, 'date': '2023-12'}, '2023-10': {'time': 3928.1899999999996, 'date': '2023-10'}, '2023-09': {'time': 31704.180000000008, 'date': '2023-09'}, '2023-08': {'time': 12078.949999999997, 'date': '2023-08'}}}

2024-07-26 10:41:48.976 | INFO | common.logger:wrapper:44 | 函数 total_detail_analysis 开始执行，入参:(<POM.api.page_object.stats_PMC_page.DataAnalysis object at 0x000001F070FBD910>,){}
2024-07-26 10:41:49.089 | INFO | POM.api.base_page.base_page:get_request:27 | 发送GET请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/user/info/more成功
2024-07-26 10:41:49.469 | INFO | POM.api.base_page.base_page:get_request:27 | 发送GET请求http://rfs-fitness-informal.rfsvr.net/indoor/v1/app/analysis/detail成功
